,id,address,price,bedrooms,bathrooms,square_feet,city,zipcode,state,lat,lon,SHAPE
84,86,"3102 Santa Lydia St Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",289000,4,4,3662,Mission,78572,TX,26.1716963538556,-98.2976708105472,"{'x': -98.30009350899996, 'y': 26.159557703000075, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
85,87,"2420 E Sycamore Ave Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",425000,5,4,3315,Mission,78572,TX,26.2267171313689,-98.2825046479808,"{'x': -98.28254788999999, 'y': 26.226694257000077, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
86,88,"4002 Santa Olivia St Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",237500,4,3,2952,Mission,78572,TX,26.1632258479827,-98.3016977700806,"{'x': -98.30145002599994, 'y': 26.16318129900003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
87,89,"7614 Wagon Trail Dr Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",330000,4,4,3657,Mission,78572,TX,26.2341819677507,-98.4124415454716,"{'x': -98.41280773499994, 'y': 26.23417924900008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
88,90,"3303 San Rafael St Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",228250,4,3,2970,Mission,78572,TX,26.1588096465072,-98.2977683360908,"{'x': -98.29781537499997, 'y': 26.158640216000038, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
89,91,"1903 Selena St Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",149000,3,2,1331,Mission,78572,TX,26.2027549408477,-98.2958830261236,"{'x': -98.29712868599995, 'y': 26.202948753000044, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
90,92,"4101 Palmetto Drive Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",855000,4,6,5223,Mission,78572,TX,26.2280628113049,-98.3767135906025,"{'x': -98.36868406199994, 'y': 26.25349275700006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
91,93,"1101 Fincher St Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",85000,3,2,1364,Mission,78572,TX,26.2240532060376,-98.3383047512249,"{'x': -98.33687817699996, 'y': 26.223788314000046, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
92,94,"3626 Beatty St Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",45000,3,2,1560,Mission,78572,TX,26.2280628113049,-98.3767135906025,"{'x': -98.33240246699995, 'y': 26.171000142000025, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
93,95,"3008 Santa Lorena Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",259900,3,4,2650,Mission,78572,TX,26.1722499447498,-98.2902883787977,"{'x': -98.29055798899998, 'y': 26.171620114000063, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
94,96,"1403 Barcelona St Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",309000,4,4,3004,Mission,78572,TX,26.2203425414878,-98.3035881973506,"{'x': -98.30362626799996, 'y': 26.220096260000048, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
95,97,"2600 Solera Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",995500,6,7,6218,Mission,78572,TX,26.1764837014511,-98.2952942860675,"{'x': -98.29451114799997, 'y': 26.176376807000054, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
96,98,"2702 San Diego Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",385000,5,5,5023,Mission,78572,TX,26.17493040467,-98.3012426540127,"{'x': -98.30118461699999, 'y': 26.175246623000078, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
97,99,"2800 Brock St Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",259900,3,3,2376,Mission,78572,TX,26.2280628113049,-98.3767135906025,"{'x': -98.27646848499995, 'y': 26.222059759000047, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
98,100,"1808 Lauren Ln Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",179000,4,2,2196,Mission,78572,TX,26.2196144874338,-98.2948188286137,"{'x': -98.29425515099996, 'y': 26.219595784000035, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
99,101,"3600 Florencia Ct Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",235000,4,4,2645,Mission,78572,TX,26.1709836967119,-98.2916658068808,"{'x': -98.29208301299997, 'y': 26.171055693000028, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
100,102,"2509 Redstone Dr Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",339000,3,5,3205,Mission,78572,TX,26.2036114626812,-98.2823709521636,"{'x': -98.28215490299999, 'y': 26.203537340000025, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
101,103,"1601 E Gastel Cir Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",139500,2,3,1616,Mission,78572,TX,26.2218487797482,-98.3049963288145,"{'x': -98.30490038399995, 'y': 26.220990880000045, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
102,104,"3905 El Jardin Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",372900,5,4,3494,Mission,78572,TX,26.1710448927481,-98.2887130552078,"{'x': -98.28871199999998, 'y': 26.17128954700007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
103,105,"1308 San Felipe Dr Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",223900,4,3,2313,Mission,78572,TX,26.2171655487913,-98.3053948766776,"{'x': -98.30570785699996, 'y': 26.21721414600006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
104,106,"1008 Comanche St Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",145000,5,3,2869,Mission,78572,TX,26.206450755425,-98.4069356426267,"{'x': -98.40665108799999, 'y': 26.207748157000026, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
105,107,"2316 Antigua Dr Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",3000000,5,8,12314,Mission,78572,TX,26.2280628113049,-98.3767135906025,"{'x': -98.29828857799998, 'y': 26.179585376000034, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
106,108,"2509 Sequoia Dr Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",260000,3,2,3019,Mission,78572,TX,26.2168565927099,-98.2788691017656,"{'x': -98.27890776799995, 'y': 26.216604260000054, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
107,109,"516 Virgo St Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",145900,2,2,2025,Mission,78572,TX,26.2076567,-98.3006287,"{'x': -98.30076136099996, 'y': 26.20767325500003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
108,110,"2705 Brock St Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",365000,3,4,3145,Mission,78572,TX,26.2280628113049,-98.3767135906025,"{'x': -98.27718762599994, 'y': 26.222244275000037, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
109,111,"509 Venus St Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",119900,3,2,1326,Mission,78572,TX,26.2074857625085,-98.3035641657897,"{'x': -98.30358790099996, 'y': 26.207430978000048, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
110,112,"611 S Mina De Oro St Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",134900,3,2,1273,Mission,78572,TX,26.2063433228805,-98.360773442965,"{'x': -98.36095796699999, 'y': 26.205757617000074, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
111,113,"2312 Red River Dr Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",279900,4,6,3676,Mission,78572,TX,26.1851570256219,-98.2971760751656,"{'x': -98.29714420299996, 'y': 26.18495532600008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
112,114,"2406 San Alejandro Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",395000,4,5,3919,Mission,78572,TX,26.1753543505143,-98.3039124182418,"{'x': -98.30454663999996, 'y': 26.176164193000034, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
113,115,"413 Sagittarius St Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",119900,3,2,1995,Mission,78572,TX,26.2058690776464,-98.3066520743468,"{'x': -98.30657140099999, 'y': 26.20659372700004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
114,116,"603 S Rancho Del Rey St Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",107900,3,2,1149,Mission,78572,TX,26.2280628113049,-98.3767135906025,"{'x': -98.36160834999998, 'y': 26.20651289400007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
115,117,"1503 Viejo Ln Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",199000,3,3,1974,Mission,78572,TX,26.1887059470985,-98.3112532529716,"{'x': -98.31143784999995, 'y': 26.188737978000063, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
116,118,"3505 Santa Sofia Ct Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",210000,4,3,3097,Mission,78572,TX,26.1669878479585,-98.2936439857927,"{'x': -98.29386007999994, 'y': 26.16701357100004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
117,119,"2806 Santa Susana St Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",237000,5,5,3306,Mission,78572,TX,26.1744707795268,-98.2986717298752,"{'x': -98.29868550699996, 'y': 26.172319827000024, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
118,120,"2404 San Alejandro Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",352000,5,6,5187,Mission,78572,TX,26.1763400751101,-98.3049110948696,"{'x': -98.30471658099998, 'y': 26.17630016800007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
119,121,"1401 Viejo Ln Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",199000,3,2,2582,Mission,78572,TX,26.1900445740786,-98.3110267134418,"{'x': -98.31122184999998, 'y': 26.19007095300003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
120,122,"1104 Glenwood Ave Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",569000,4,6,4680,Mission,78572,TX,26.2280628113049,-98.3767135906025,"{'x': -98.28806883199996, 'y': 26.212301036000042, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
121,123,"7730 Villa Rama South St Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",122000,4,3,2652,Mission,78572,TX,26.2280628113049,-98.3767135906025,"{'x': -98.41559437699999, 'y': 26.23225032600004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
122,124,"2808 Santa Susana St Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",255000,4,3,3512,Mission,78572,TX,26.1742166906398,-98.2987187050004,"{'x': -98.29868580899995, 'y': 26.172317227000065, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
123,125,"1517 E 2nd St Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",119900,3,2,1439,Mission,78572,TX,26.2043448823682,-98.3044555327742,"{'x': -98.30402490299997, 'y': 26.204206326000076, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
124,126,"1119 Ursula St Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",299000,4,4,3236,Mission,78572,TX,26.2218105374249,-98.3086318875063,"{'x': -98.30878679399996, 'y': 26.221779282000057, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
125,127,"1103 Travis St Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",619000,5,5,5158,Mission,78572,TX,26.2280628113049,-98.3767135906025,"{'x': -98.30718299699998, 'y': 26.19480758000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
126,128,"2809 Santa Monica Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",276500,5,4,3226,Mission,78572,TX,26.1744863,-98.3005687,"{'x': -98.30077788999995, 'y': 26.174555036000072, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
127,129,"3607 Santa Maria St Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",279000,4,4,3597,Mission,78572,TX,26.2280628113049,-98.3767135906025,"{'x': -98.30262774099998, 'y': 26.166741674000036, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
128,130,"1402 Betty Dr Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",225000,4,3,2362,Mission,78572,TX,26.2162163841972,-98.3034116948149,"{'x': -98.30367818999997, 'y': 26.216315707000035, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
129,131,"3010 San Sebastian St Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",195000,4,3,2070,Mission,78572,TX,26.1573480568863,-98.3001374865297,"{'x': -98.30057362299999, 'y': 26.15746067400005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
130,132,"1400 Mockingbird Ave Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",334900,4,5,3923,Mission,78572,TX,26.2137183,-98.2808201,"{'x': -98.28053823799996, 'y': 26.213688628000057, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
131,133,"3405 Santa Monica Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",196500,3,2,2044,Mission,78572,TX,26.1689426528786,-98.3015640049654,"{'x': -98.30173057999997, 'y': 26.168968048000067, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
132,134,"1616 Palazzo Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",1395000,4,5,6106,Mission,78572,TX,26.1888713546244,-98.3037617271251,"{'x': -98.30372315099999, 'y': 26.189159733000054, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
133,135,"4100 San Clemente Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",379000,4,4,3450,Mission,78572,TX,26.1711989478394,-98.2870700294565,"{'x': -98.28683410499997, 'y': 26.17112512400007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
134,136,"4205 San Roman St Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",275000,5,5,3264,Mission,78572,TX,26.1665069870635,-98.2865302080678,"{'x': -98.28655565199995, 'y': 26.166318275000037, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
135,137,"1803 River Bend Dr Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",174000,2,3,2144,Mission,78572,TX,26.1924826972586,-98.3500924029275,"{'x': -98.35002010899996, 'y': 26.191791000000023, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
136,138,"3709 Santa Olivia St Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",370000,5,4,4576,Mission,78572,TX,26.1665194663758,-98.3007542052396,"{'x': -98.30084756299999, 'y': 26.166147833000025, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
137,139,"2501 San Efrain Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",349000,5,4,4366,Mission,78572,TX,26.1742200360951,-98.3041692827422,"{'x': -98.30359362499996, 'y': 26.174415288000034, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
138,140,"903 Colorado Ct Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",169000,3,2,1885,Mission,78572,TX,26.1918476139572,-98.2902883108949,"{'x': -98.29037191399999, 'y': 26.191783352000073, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
139,141,"514 Aquarius St Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",118000,2,2,1468,Mission,78572,TX,26.2083115696292,-98.3057285783818,"{'x': -98.30565004099998, 'y': 26.208128441000042, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
140,142,"1918 Sparrow Ln Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",235000,4,3,2785,Mission,78572,TX,26.1952049740795,-98.3751847218949,"{'x': -98.37526008399999, 'y': 26.194447215000025, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
141,143,"2902 Santa Sofia Ct Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",650000,4,5,7262,Mission,78572,TX,26.2280628113049,-98.3767135906025,"{'x': -98.29389629699995, 'y': 26.16751129800008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
142,144,"3611 Grand Canal Dr Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",330000,5,5,4431,Mission,78572,TX,26.1680979506907,-98.3046439674601,"{'x': -98.30457907999994, 'y': 26.16661923600003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
143,145,"1611 Sheri Lee Dr Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",334900,4,3,3263,Mission,78572,TX,26.2204180002024,-98.2982180060926,"{'x': -98.29829375799994, 'y': 26.220176841000068, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
144,146,"3303 San Andres St Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",199000,4,4,3031,Mission,78572,TX,26.1576578,-98.2976515,"{'x': -98.29784676999998, 'y': 26.157903442000077, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
145,147,"4005 Grand Canal Dr Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",269000,4,3,2169,Mission,78572,TX,26.2280628113049,-98.3767135906025,"{'x': -98.30644765999995, 'y': 26.176236286000062, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
146,148,"3421 W Expressway 83 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",299000,6,5,5841,Mission,78572,TX,26.2316418820753,-98.3655065971346,"{'x': -98.36534756499998, 'y': 26.232036614000037, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
147,149,"2504 Starling Cir W Palmview, TX 78572 Palmview, TX 78572 Palmview, TX 78572 Palmview, TX 78572",77500,2,1,1181,Palmview,78572,TX,26.2280628113049,-98.3767135906025,"{'x': -98.37278486599996, 'y': 26.21140809700006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
148,150,"2601 Grand Canal Dr Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",395000,5,5,3366,Mission,78572,TX,26.2280628113049,-98.3767135906025,"{'x': -98.30626058799999, 'y': 26.17801051200007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
149,151,"1414 N Mockingbird Ln Palmview, TX 78572 Palmview, TX 78572 Palmview, TX 78572 Palmview, TX 78572",168000,3,2,1885,Palmview,78572,TX,26.2247371889573,-98.3949301419465,"{'x': -98.39494849899995, 'y': 26.22511645000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
150,152,"125 S Holland Ave Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",65000,3,2,1032,Mission,78572,TX,26.2072182115371,-98.3352261979092,"{'x': -98.33548039699997, 'y': 26.20621686900006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
151,153,"1007 Burrus St Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",120000,3,2,1534,Mission,78572,TX,26.2201069816173,-98.33673095825,"{'x': -98.33719586199999, 'y': 26.22010335400006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
152,154,"2807 Santa Laura Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",560000,4,4,4165,Mission,78572,TX,26.1729999963639,-98.2867873529325,"{'x': -98.28678037699996, 'y': 26.173110050000048, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
153,155,"919 Rio Grande Dr Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",420000,4,4,3286,Mission,78572,TX,26.1825989466213,-98.2982606333837,"{'x': -98.29637453599997, 'y': 26.182409671000073, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
154,156,"817 Cimarron Dr Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",205000,3,3,2292,Mission,78572,TX,26.1931014107716,-98.2938166128762,"{'x': -98.29482965399995, 'y': 26.192675118000068, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
155,157,"3709 San Clemente Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",275000,3,3,2103,Mission,78572,TX,26.1701667849878,-98.2904850229786,"{'x': -98.29040462799998, 'y': 26.17019477900004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
156,158,"2608 Cassandra St Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",450000,4,5,3680,Mission,78572,TX,26.2280628113049,-98.3767135906025,"{'x': -98.28210307799998, 'y': 26.19916577200007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
157,159,"2222 Hackberry Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",255000,4,4,2623,Mission,78572,TX,26.2214730557041,-98.2810557179632,"{'x': -98.28098838299996, 'y': 26.222288029000026, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
158,160,"2505 Sequoia Dr Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",259900,3,3,2779,Mission,78572,TX,26.2169236849884,-98.2793575746474,"{'x': -98.27939826799997, 'y': 26.216676260000042, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
159,161,"2905 Grand Canal Dr Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",357000,5,5,3775,Mission,78572,TX,26.2280628113049,-98.3767135906025,"{'x': -98.30425215699995, 'y': 26.174341540000057, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
160,162,"913 Lake View Dr Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",139900,2,2,1782,Mission,78572,TX,26.2008166315491,-98.3502250308038,"{'x': -98.35005689999997, 'y': 26.200778155000023, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
161,163,"7810 Villa Rama North St Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",99000,3,1,1092,Mission,78572,TX,26.2280628113049,-98.3767135906025,"{'x': -98.41593523499995, 'y': 26.233108333000075, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
162,164,"1501 S Stewart Rd Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",369000,4,3,3322,Mission,78572,TX,26.1882872208725,-98.3056698611351,"{'x': -98.30590788999996, 'y': 26.188315869000064, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
163,165,"1401 Garden Dr Mission, TX 78572 Mission, TX 78572 Mission, TX 78572 Mission, TX 78572",164800,3,4,1730,Mission,78572,TX,26.2008350848349,-98.3075655104575,"{'x': -98.30748440699995, 'y': 26.200624326000025, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}"
