,listID,address,price,bedrooms,bathrooms,square_feet,city,zipcode,state,lat,lon,SHAPE
440,483,2712 W Fern Ave,160000.0,3,2,1836,Mcallen,78501,TX,26.2358589651895,-98.245780343268,"{'x': -98.245780343268, 'y': 26.2358589651895, 'spatialReference': {'wkid': 4326}}"
441,484,5616 Pelican Ave,229000.0,3,3,1794,Mcallen,78504,TX,26.2719677185657,-98.236571201499,"{'x': -98.236571201499, 'y': 26.2719677185657, 'spatialReference': {'wkid': 4326}}"
442,485,7416 N 31st St,194900.0,4,3,2274,Mcallen,78504,TX,26.2722357606293,-98.2440756318377,"{'x': -98.2440756318377, 'y': 26.2722357606293, 'spatialReference': {'wkid': 4326}}"
443,486,13915 N 38th Ln,269000.0,4,4,2374,Edinburg,78541,TX,26.4480818174924,-98.2842329529608,"{'x': -98.2842329529608, 'y': 26.4480818174924, 'spatialReference': {'wkid': 4326}}"
444,487,5905 Oriole Ave,259800.0,3,4,2001,Mcallen,78504,TX,26.2719677185657,-98.236571201499,"{'x': -98.236571201499, 'y': 26.2719677185657, 'spatialReference': {'wkid': 4326}}"
445,488,2717 York Ave,201857.0,3,2,2383,Mcallen,78504,TX,26.2991289798383,-98.234420711884,"{'x': -98.234420711884, 'y': 26.2991289798383, 'spatialReference': {'wkid': 4326}}"
446,489,10508 N 26th St,579000.0,5,6,6853,Mcallen,78504,TX,26.301044604344,-98.2324025627705,"{'x': -98.2324025627705, 'y': 26.301044604344, 'spatialReference': {'wkid': 4326}}"
447,490,3108 N 34th St,285000.0,5,4,3238,Mcallen,78501,TX,26.2366088496369,-98.2535817941116,"{'x': -98.2535817941116, 'y': 26.2366088496369, 'spatialReference': {'wkid': 4326}}"
448,491,2907 N 42nd Ln,184000.0,4,3,2259,Mcallen,78501,TX,26.2349940244734,-98.2644965092993,"{'x': -98.2644965092993, 'y': 26.2349940244734, 'spatialReference': {'wkid': 4326}}"
449,492,3301 Southern Breeze Ave,399000.0,4,3,2905,Mcallen,78541,TX,26.4480818174924,-98.2842329529608,"{'x': -98.2842329529608, 'y': 26.4480818174924, 'spatialReference': {'wkid': 4326}}"
450,493,1908 Whitewing Ave,139000.0,4,4,1962,Mcallen,78501,TX,26.2291246453559,-98.235560625473,"{'x': -98.235560625473, 'y': 26.2291246453559, 'spatialReference': {'wkid': 4326}}"
451,494,1500 Hibiscus Ave,240000.0,4,5,2751,Mcallen,78501,TX,26.2349478680122,-98.2305770433586,"{'x': -98.2305770433586, 'y': 26.2349478680122, 'spatialReference': {'wkid': 4326}}"
452,495,3705 N 42nd Ln,369000.0,4,4,4284,Mcallen,78501,TX,26.2158022679443,-98.2391665215778,"{'x': -98.2391665215778, 'y': 26.2158022679443, 'spatialReference': {'wkid': 4326}}"
453,496,2008 N 47th St,215000.0,4,2,2401,Mcallen,78501,TX,26.2279307268881,-98.2700142616641,"{'x': -98.2700142616641, 'y': 26.2279307268881, 'spatialReference': {'wkid': 4326}}"
454,497,2416 Baylor Ave,256000.0,4,3,2601,Mcallen,78503,TX,26.2719677185657,-98.236571201499,"{'x': -98.236571201499, 'y': 26.2719677185657, 'spatialReference': {'wkid': 4326}}"
455,498,3824 Xenops Ave,145000.0,3,2,1484,Mcallen,78504,TX,26.2748083601908,-98.2527861113333,"{'x': -98.2527861113333, 'y': 26.2748083601908, 'spatialReference': {'wkid': 4326}}"
456,499,3801 Teal Ave,182000.0,4,3,1608,Mcallen,78504,TX,26.2719677185657,-98.236571201499,"{'x': -98.236571201499, 'y': 26.2719677185657, 'spatialReference': {'wkid': 4326}}"
457,500,5253 Lost Creek Ln,235000.0,3,2,1708,Mcallen,78504,TX,26.2719677185657,-98.236571201499,"{'x': -98.236571201499, 'y': 26.2719677185657, 'spatialReference': {'wkid': 4326}}"
458,501,5241 Lost Creek Ln,259000.0,3,3,8551,Mcallen,78504,TX,26.2719677185657,-98.236571201499,"{'x': -98.236571201499, 'y': 26.2719677185657, 'spatialReference': {'wkid': 4326}}"
459,502,6507 N 26th Ln,179000.0,4,3,2485,Mcallen,78504,TX,26.2646221930962,-98.2407267756758,"{'x': -98.2407267756758, 'y': 26.2646221930962, 'spatialReference': {'wkid': 4326}}"
460,503,1713 N 51st St,239000.0,3,3,2911,Mcallen,78501,TX,26.2252201024018,-98.2741259486319,"{'x': -98.2741259486319, 'y': 26.2252201024018, 'spatialReference': {'wkid': 4326}}"
461,504,10209 N 26th St,285000.0,4,4,3739,Mcallen,78504,TX,26.301077665855,-98.2325800261715,"{'x': -98.2325800261715, 'y': 26.301077665855, 'spatialReference': {'wkid': 4326}}"
462,505,4612 Sweetwater Ave,219000.0,3,2,2150,Mcallen,78503,TX,26.1651537539797,-98.2476918315878,"{'x': -98.2476918315878, 'y': 26.1651537539797, 'spatialReference': {'wkid': 4326}}"
463,506,9115 N 28th Ln,157000.0,3,2,1590,Mcallen,78504,TX,26.2890309840312,-98.238821149365,"{'x': -98.238821149365, 'y': 26.2890309840312, 'spatialReference': {'wkid': 4326}}"
464,507,2905 Swallow Ave,184900.0,4,3,1952,Mcallen,78504,TX,26.2689263262427,-98.2442587119392,"{'x': -98.2442587119392, 'y': 26.2689263262427, 'spatialReference': {'wkid': 4326}}"
465,508,3605 Hawk Ct,185000.0,4,2,1752,Mcallen,78504,TX,26.2605708626342,-98.2515241708219,"{'x': -98.2515241708219, 'y': 26.2605708626342, 'spatialReference': {'wkid': 4326}}"
466,509,821 Galveston Ave,90000.0,3,3,1038,Mcallen,78501,TX,26.1967301469972,-98.2297618930505,"{'x': -98.2297618930505, 'y': 26.1967301469972, 'spatialReference': {'wkid': 4326}}"
467,510,1221 N 16th St,139900.0,5,2,2290,Mcallen,78501,TX,26.2156736673122,-98.2348232717806,"{'x': -98.2348232717806, 'y': 26.2156736673122, 'spatialReference': {'wkid': 4326}}"
468,511,2701 Denton Creek Ave,1500000.0,5,8,5518,Mcallen,78504,TX,26.3035002200846,-98.2345928992063,"{'x': -98.2345928992063, 'y': 26.3035002200846, 'spatialReference': {'wkid': 4326}}"
469,512,4417 Wisteria Ave,200000.0,3,3,1450,Mcallen,78504,TX,26.2540628286547,-98.2660811512232,"{'x': -98.2660811512232, 'y': 26.2540628286547, 'spatialReference': {'wkid': 4326}}"
470,513,4121 Ulex Ave,260000.0,4,3,1919,Mcallen,78504,TX,26.2508882335565,-98.2585190565806,"{'x': -98.2585190565806, 'y': 26.2508882335565, 'spatialReference': {'wkid': 4326}}"
471,514,7816 N 4th St,279000.0,4,3,2850,Mcallen,78504,TX,26.2727879032321,-98.2117464297356,"{'x': -98.2117464297356, 'y': 26.2727879032321, 'spatialReference': {'wkid': 4326}}"
472,515,2517 Vine Ave,135000.0,3,2,1628,Mcallen,78501,TX,26.2261722267953,-98.2454581935035,"{'x': -98.2454581935035, 'y': 26.2261722267953, 'spatialReference': {'wkid': 4326}}"
473,516,636 E Thornhill Ave,200000.0,4,3,2122,Mcallen,78503,TX,26.1689890512935,-98.2186622452135,"{'x': -98.2186622452135, 'y': 26.1689890512935, 'spatialReference': {'wkid': 4326}}"
474,517,7707 N 2nd Ln,1100000.0,5,7,5924,Mcallen,78504,TX,26.271786948787,-98.210248582552,"{'x': -98.210248582552, 'y': 26.271786948787, 'spatialReference': {'wkid': 4326}}"
475,518,2200 N 48th St,164400.0,3,3,1813,Mcallen,78501,TX,26.2299873099231,-98.2702436744215,"{'x': -98.2702436744215, 'y': 26.2299873099231, 'spatialReference': {'wkid': 4326}}"
476,519,405 Canary Ave,106326.0,3,2,1536,Mcallen,78504,TX,26.2521729320158,-98.2153630533944,"{'x': -98.2153630533944, 'y': 26.2521729320158, 'spatialReference': {'wkid': 4326}}"
477,520,7813 N Cynthia St,312000.0,4,4,2782,Mcallen,78504,TX,26.2713284953631,-98.205969289868,"{'x': -98.205969289868, 'y': 26.2713284953631, 'spatialReference': {'wkid': 4326}}"
478,521,601 W Jackson Ave,244000.0,4,2,2764,Mcallen,78501,TX,26.193521570677,-98.227466245982,"{'x': -98.227466245982, 'y': 26.193521570677, 'spatialReference': {'wkid': 4326}}"
479,522,6212 N Cynthia St,225000.0,3,3,2644,Mcallen,78504,TX,26.2579576478963,-98.2076420438639,"{'x': -98.2076420438639, 'y': 26.2579576478963, 'spatialReference': {'wkid': 4326}}"
480,523,4601 Quince Ave,179000.0,3,3,2312,Mission,78501,TX,26.2246136145997,-98.2703318513034,"{'x': -98.2703318513034, 'y': 26.2246136145997, 'spatialReference': {'wkid': 4326}}"
481,524,7500 N 22nd St,289000.0,5,4,5203,Mcallen,78504,TX,26.272311,-98.231629,"{'x': -98.231629, 'y': 26.272311, 'spatialReference': {'wkid': 4326}}"
482,525,3420 Fern Ave,169500.0,3,3,2123,Mcallen,78501,TX,26.2370117637527,-98.2547942062621,"{'x': -98.2547942062621, 'y': 26.2370117637527, 'spatialReference': {'wkid': 4326}}"
483,526,7300 N 4th St,599000.0,5,7,6877,Mcallen,78504,TX,26.2678087827829,-98.2127339684299,"{'x': -98.2127339684299, 'y': 26.2678087827829, 'spatialReference': {'wkid': 4326}}"
484,527,3600 S M St,340000.0,5,5,2747,Mcallen,78503,TX,26.1661196416254,-98.2110877539959,"{'x': -98.2110877539959, 'y': 26.1661196416254, 'spatialReference': {'wkid': 4326}}"
485,528,4900 Maple Ave,327000.0,4,4,2971,Mcallen,78501,TX,26.2158022679443,-98.2391665215778,"{'x': -98.2391665215778, 'y': 26.2158022679443, 'spatialReference': {'wkid': 4326}}"
486,529,2625 Northgate Ln,190000.0,3,2,2238,Mcallen,78504,TX,26.2870960627518,-98.2374239746365,"{'x': -98.2374239746365, 'y': 26.2870960627518, 'spatialReference': {'wkid': 4326}}"
487,530,2021 S 40th St,300000.0,3,4,3699,Mcallen,78503,TX,26.1919797138257,-98.2676214320683,"{'x': -98.2676214320683, 'y': 26.1919797138257, 'spatialReference': {'wkid': 4326}}"
488,531,4413 Wisteria Ave,180000.0,4,3,1590,Mcallen,78504,TX,26.2540661075657,-98.2660963523505,"{'x': -98.2660963523505, 'y': 26.2540661075657, 'spatialReference': {'wkid': 4326}}"
489,532,316 N 41st St,125000.0,2,2,1645,Mcallen,78501,TX,26.2114072602463,-98.2647653954928,"{'x': -98.2647653954928, 'y': 26.2114072602463, 'spatialReference': {'wkid': 4326}}"
490,533,1920 Rice Ave,258000.0,4,4,2392,Mcallen,78504,TX,26.2719677185657,-98.236571201499,"{'x': -98.236571201499, 'y': 26.2719677185657, 'spatialReference': {'wkid': 4326}}"
491,534,3809 Oriole Ave,139900.0,3,2,1414,Mcallen,78504,TX,26.2667579724017,-98.254674953967,"{'x': -98.254674953967, 'y': 26.2667579724017, 'spatialReference': {'wkid': 4326}}"
492,535,510 Cardinal Ave,224000.0,4,2,2333,Mcallen,78504,TX,26.2518895416727,-98.2171829336383,"{'x': -98.2171829336383, 'y': 26.2518895416727, 'spatialReference': {'wkid': 4326}}"
493,536,516 N 35th St,134900.0,3,3,1960,Mcallen,78501,TX,26.2121117399505,-98.2586204008895,"{'x': -98.2586204008895, 'y': 26.2121117399505, 'spatialReference': {'wkid': 4326}}"
494,537,5024 Escondido Pass,267910.0,3,2,2819,Mcallen,78503,TX,26.2719677185657,-98.236571201499,"{'x': -98.236571201499, 'y': 26.2719677185657, 'spatialReference': {'wkid': 4326}}"
495,538,13517 N 34th St,315000.0,4,3,2294,Edinburg,78541,TX,26.4480818174924,-98.2842329529608,"{'x': -98.2842329529608, 'y': 26.4480818174924, 'spatialReference': {'wkid': 4326}}"
496,539,300 Toucan Ave,248000.0,4,3,2468,Mcallen,78504,TX,26.2667138284236,-98.2129688192261,"{'x': -98.2129688192261, 'y': 26.2667138284236, 'spatialReference': {'wkid': 4326}}"
497,540,1104 Wisteria Ave,213000.0,3,3,2271,Mcallen,78504,TX,26.2477326834857,-98.2238347199147,"{'x': -98.2238347199147, 'y': 26.2477326834857, 'spatialReference': {'wkid': 4326}}"
498,541,4913 Kendlewood Ave,258000.0,4,3,2394,Mcallen,78501,TX,26.2158022679443,-98.2391665215778,"{'x': -98.2391665215778, 'y': 26.2158022679443, 'spatialReference': {'wkid': 4326}}"
499,542,2513 S C St,399800.0,4,4,3372,Mcallen,78503,TX,26.1651537539797,-98.2476918315878,"{'x': -98.2476918315878, 'y': 26.1651537539797, 'spatialReference': {'wkid': 4326}}"
500,543,3305 Cornell Ave,239900.0,4,3,2379,Mcallen,78504,TX,26.2798491736315,-98.2486738418859,"{'x': -98.2486738418859, 'y': 26.2798491736315, 'spatialReference': {'wkid': 4326}}"
501,544,605 N 42nd St,155000.0,3,3,2272,Mcallen,78501,TX,26.2140592894331,-98.2673808664443,"{'x': -98.2673808664443, 'y': 26.2140592894331, 'spatialReference': {'wkid': 4326}}"
502,545,3913 Water Lily,247000.0,3,2,2894,Mcallen,78504,TX,26.2719677185657,-98.236571201499,"{'x': -98.236571201499, 'y': 26.2719677185657, 'spatialReference': {'wkid': 4326}}"
503,546,1125 Jay Ave,370000.0,3,2,2636,Mcallen,78504,TX,26.2592373174209,-98.2223092125408,"{'x': -98.2223092125408, 'y': 26.2592373174209, 'spatialReference': {'wkid': 4326}}"
504,547,1201 E Yuma Ave,2900000.0,4,8,8923,Mcallen,78503,TX,26.1777076991145,-98.2115503512939,"{'x': -98.2115503512939, 'y': 26.1777076991145, 'spatialReference': {'wkid': 4326}}"
505,548,813 Jasmine Ave,85000.0,2,1,1200,Mcallen,78501,TX,26.2120655131329,-98.2264733577526,"{'x': -98.2264733577526, 'y': 26.2120655131329, 'spatialReference': {'wkid': 4326}}"
506,549,4700 W Maple Ave,194000.0,4,3,2581,Mcallen,78501,TX,26.2204487629825,-98.2705130125186,"{'x': -98.2705130125186, 'y': 26.2204487629825, 'spatialReference': {'wkid': 4326}}"
507,550,7513 N 33rd St,184900.0,4,3,2464,Mcallen,78504,TX,26.2732095164504,-98.2459439500892,"{'x': -98.2459439500892, 'y': 26.2732095164504, 'spatialReference': {'wkid': 4326}}"
508,551,1701 Stanford,247822.0,4,4,2922,Mcallen,78504,TX,26.2719677185657,-98.236571201499,"{'x': -98.236571201499, 'y': 26.2719677185657, 'spatialReference': {'wkid': 4326}}"
509,552,5100 N Cynthia St,318000.0,3,3,2795,Mcallen,78504,TX,26.2482344962434,-98.2094273264898,"{'x': -98.2094273264898, 'y': 26.2482344962434, 'spatialReference': {'wkid': 4326}}"
510,553,1401 Kerria Ave,469000.0,5,5,4242,Mcallen,78501,TX,26.2372153932142,-98.2288192560896,"{'x': -98.2288192560896, 'y': 26.2372153932142, 'spatialReference': {'wkid': 4326}}"
511,554,1224 E Yuma Ave,2900000.0,8,11,10162,Mcallen,78503,TX,26.176829989767,-98.2114837421416,"{'x': -98.2114837421416, 'y': 26.176829989767, 'spatialReference': {'wkid': 4326}}"
512,555,3005 Royal Palm Cir,279000.0,5,3,2783,Mcallen,78501,TX,26.231063397638,-98.2273041362078,"{'x': -98.2273041362078, 'y': 26.231063397638, 'spatialReference': {'wkid': 4326}}"
513,556,2613 Denton Creek Ave,387500.0,4,3,2854,Mcallen,78504,TX,26.3036021789568,-98.2352644711989,"{'x': -98.2352644711989, 'y': 26.3036021789568, 'spatialReference': {'wkid': 4326}}"
514,557,2209 N 25th St,119000.0,3,3,1865,Mcallen,78501,TX,26.2262319178528,-98.2446546837109,"{'x': -98.2446546837109, 'y': 26.2262319178528, 'spatialReference': {'wkid': 4326}}"
515,558,1209 S Peking St,299900.0,5,5,3935,Mcallen,78501,TX,26.1910598684739,-98.2202087584741,"{'x': -98.2202087584741, 'y': 26.1910598684739, 'spatialReference': {'wkid': 4326}}"
516,559,7914 N 28th Ln # 1,195000.0,4,2,1770,Mcallen,78504,TX,26.2782888556345,-98.2406518868766,"{'x': -98.2406518868766, 'y': 26.2782888556345, 'spatialReference': {'wkid': 4326}}"
517,560,000 Tulip Ave,599000.0,6,6,6145,Mcallen,78501,TX,26.2158022679443,-98.2391665215778,"{'x': -98.2391665215778, 'y': 26.2158022679443, 'spatialReference': {'wkid': 4326}}"
518,561,10001 N Ware Rd,675000.0,7,5,5765,Mcallen,78504,TX,26.2982040318756,-98.2502816600726,"{'x': -98.2502816600726, 'y': 26.2982040318756, 'spatialReference': {'wkid': 4326}}"
519,562,5017 N 5th St,180000.0,4,3,2261,Mcallen,78504,TX,26.2489045542609,-98.2173610332362,"{'x': -98.2173610332362, 'y': 26.2489045542609, 'spatialReference': {'wkid': 4326}}"
520,563,404 E Redbud Ave,186000.0,3,2,1961,Mcallen,78504,TX,26.2420474593928,-98.2172728774141,"{'x': -98.2172728774141, 'y': 26.2420474593928, 'spatialReference': {'wkid': 4326}}"
521,564,6100 N 27th St,175000.0,4,3,2402,Mcallen,78504,TX,26.2592173987428,-98.2420261586252,"{'x': -98.2420261586252, 'y': 26.2592173987428, 'spatialReference': {'wkid': 4326}}"
522,565,1512 Orchid Ave,149500.0,3,2,1757,Mcallen,78504,TX,26.2411549051702,-98.2295229965656,"{'x': -98.2295229965656, 'y': 26.2411549051702, 'spatialReference': {'wkid': 4326}}"
523,566,5000 N Cynthia St,199500.0,3,2,1899,Mcallen,78504,TX,26.2467338943084,-98.2095618934396,"{'x': -98.2095618934396, 'y': 26.2467338943084, 'spatialReference': {'wkid': 4326}}"
524,567,4113 Beaulieu Dr,279000.0,3,2,2300,Edinburg,78541,TX,26.4480818174924,-98.2842329529608,"{'x': -98.2842329529608, 'y': 26.4480818174924, 'spatialReference': {'wkid': 4326}}"
525,568,4505 Quince Ave,227000.0,4,4,2267,Mcallen,78501,TX,26.2243115031171,-98.2678635182864,"{'x': -98.2678635182864, 'y': 26.2243115031171, 'spatialReference': {'wkid': 4326}}"
526,569,8413 N Main St,372500.0,5,6,4993,Mcallen,78504,TX,26.280322038275,-98.2233005841549,"{'x': -98.2233005841549, 'y': 26.280322038275, 'spatialReference': {'wkid': 4326}}"
527,570,3009 Daytona Ave,139900.0,4,3,2654,Mcallen,78503,TX,26.1701243419748,-98.2604268119026,"{'x': -98.2604268119026, 'y': 26.1701243419748, 'spatialReference': {'wkid': 4326}}"
528,571,4512 Tyler Ave,243000.0,4,4,2219,Mcallen,78503,TX,26.190445769986,-98.2746788397781,"{'x': -98.2746788397781, 'y': 26.190445769986, 'spatialReference': {'wkid': 4326}}"
529,572,3429 Melba Ave,89500.0,3,1,1172,Mcallen,78503,TX,26.1643038691145,-98.2675706479651,"{'x': -98.2675706479651, 'y': 26.1643038691145, 'spatialReference': {'wkid': 4326}}"
530,573,205 S Cynthia St,95000.0,3,2,1497,Mcallen,78501,TX,26.1998208264221,-98.2174553060179,"{'x': -98.2174553060179, 'y': 26.1998208264221, 'spatialReference': {'wkid': 4326}}"
531,574,101 Yellowhammer Ave,285000.0,6,4,4036,Mcallen,78504,TX,26.2711181023371,-98.2085035634707,"{'x': -98.2085035634707, 'y': 26.2711181023371, 'spatialReference': {'wkid': 4326}}"
532,575,4120 Violet Ave,275000.0,4,5,4580,Mcallen,78504,TX,26.2518696704372,-98.258465100263,"{'x': -98.258465100263, 'y': 26.2518696704372, 'spatialReference': {'wkid': 4326}}"
533,576,1412 Larkspur Ave,250000.0,4,5,4498,Mcallen,78501,TX,26.2382940706815,-98.2287865064614,"{'x': -98.2287865064614, 'y': 26.2382940706815, 'spatialReference': {'wkid': 4326}}"
534,577,2600 Northgate Ln,182000.0,3,2,1995,Mcallen,78504,TX,26.2871496835499,-98.2365709316109,"{'x': -98.2365709316109, 'y': 26.2871496835499, 'spatialReference': {'wkid': 4326}}"
535,578,300 Nyssa Ave,129900.0,4,3,2006,Mcallen,78501,TX,26.215086723433,-98.2201833170245,"{'x': -98.2201833170245, 'y': 26.215086723433, 'spatialReference': {'wkid': 4326}}"
536,579,6109 N 3rd St,569050.0,5,6,5547,Mcallen,78504,TX,26.256333483955,-98.2128076902288,"{'x': -98.2128076902288, 'y': 26.256333483955, 'spatialReference': {'wkid': 4326}}"
537,580,2504 Jay Ave,280000.0,4,4,2000,Mcallen,78504,TX,26.2607152936049,-98.2386767360845,"{'x': -98.2386767360845, 'y': 26.2607152936049, 'spatialReference': {'wkid': 4326}}"
538,581,104 SE Greenbriar Sq,895000.0,5,6,6398,Mcallen,78503,TX,26.1809914194828,-98.2229449617352,"{'x': -98.2229449617352, 'y': 26.1809914194828, 'spatialReference': {'wkid': 4326}}"
539,582,4401 Wisteria Ave,239900.0,4,3,2261,Mcallen,78504,TX,26.2540719493036,-98.2661212378175,"{'x': -98.2661212378175, 'y': 26.2540719493036, 'spatialReference': {'wkid': 4326}}"
540,583,2617 N 7 1/2 St,105000.0,2,1,1003,Mcallen,78501,TX,26.2266169136741,-98.2235338439902,"{'x': -98.2235338439902, 'y': 26.2266169136741, 'spatialReference': {'wkid': 4326}}"
541,584,10213 N 26th St,255000.0,3,3,2576,Mcallen,78504,TX,26.3011219380853,-98.2325773852209,"{'x': -98.2325773852209, 'y': 26.3011219380853, 'spatialReference': {'wkid': 4326}}"
542,585,2917 N 51st St,167500.0,3,2,1600,Mcallen,78501,TX,26.2158022679443,-98.2391665215778,"{'x': -98.2391665215778, 'y': 26.2158022679443, 'spatialReference': {'wkid': 4326}}"
543,586,308 Cardinal Ave # 1-2-3-4,899000.0,5,8,7655,Mcallen,78504,TX,26.2511591475372,-98.2151992441702,"{'x': -98.2151992441702, 'y': 26.2511591475372, 'spatialReference': {'wkid': 4326}}"
544,587,1921 N 46th St,215000.0,3,3,1940,Mcallen,78501,TX,26.1923435728489,-98.2742392965203,"{'x': -98.2742392965203, 'y': 26.1923435728489, 'spatialReference': {'wkid': 4326}}"
545,588,2120 S 32nd St,95700.0,3,3,1999,Mcallen,78503,TX,26.1861925968374,-98.2612788767213,"{'x': -98.2612788767213, 'y': 26.1861925968374, 'spatialReference': {'wkid': 4326}}"
546,589,7916 N Cynthia St,425000.0,4,4,3051,Mcallen,78504,TX,26.2733724465005,-98.2052450622029,"{'x': -98.2052450622029, 'y': 26.2733724465005, 'spatialReference': {'wkid': 4326}}"
547,590,332 Toucan Ave,225000.0,4,3,2187,Mcallen,78504,TX,26.2666313592027,-98.2124050216275,"{'x': -98.2124050216275, 'y': 26.2666313592027, 'spatialReference': {'wkid': 4326}}"
548,591,1115 Harvey St,165000.0,4,3,2197,Mcallen,78501,TX,26.2287085936317,-98.2271584239282,"{'x': -98.2271584239282, 'y': 26.2287085936317, 'spatialReference': {'wkid': 4326}}"
549,592,1713 Hibiscus Ave,195500.0,3,2,1972,Mcallen,78501,TX,26.2347962392054,-98.2333152960694,"{'x': -98.2333152960694, 'y': 26.2347962392054, 'spatialReference': {'wkid': 4326}}"
550,593,421 Yucca Ave,259900.0,3,3,2524,Mcallen,78504,TX,26.2486819395711,-98.215637168821,"{'x': -98.215637168821, 'y': 26.2486819395711, 'spatialReference': {'wkid': 4326}}"
551,594,2813 Hibiscus Ave,139900.0,4,3,1815,Mcallen,78501,TX,26.2367714456868,-98.24659729403,"{'x': -98.24659729403, 'y': 26.2367714456868, 'spatialReference': {'wkid': 4326}}"
552,595,4300 S J St,2000000.0,4,7,9424,Mcallen,78503,TX,26.1618312707043,-98.2156829830302,"{'x': -98.2156829830302, 'y': 26.1618312707043, 'spatialReference': {'wkid': 4326}}"
553,596,3713 Sims Ln,176000.0,3,3,2305,Mcallen,78504,TX,26.2979053139969,-98.2476216126148,"{'x': -98.2476216126148, 'y': 26.2979053139969, 'spatialReference': {'wkid': 4326}}"
554,597,3705 S H St,258000.0,4,4,3265,Mcallen,78503,TX,26.1664486698197,-98.2168551845706,"{'x': -98.2168551845706, 'y': 26.1664486698197, 'spatialReference': {'wkid': 4326}}"
555,598,5400 N 3rd St,459000.0,5,6,3609,Mcallen,78504,TX,26.2501312999858,-98.2135621669304,"{'x': -98.2135621669304, 'y': 26.2501312999858, 'spatialReference': {'wkid': 4326}}"
556,599,1206 N 47th Ln,149000.0,3,2,1565,Mcallen,78501,TX,26.2194976188724,-98.2704964841109,"{'x': -98.2704964841109, 'y': 26.2194976188724, 'spatialReference': {'wkid': 4326}}"
